task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,6,256,48000,5.037697792053223,0.552850358779105,0.6,0.6
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,7,256,48000,4.463575839996338,0.5450095186293173,0.565,0.6
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,8,256,48000,5.075052261352539,0.553294700947679,0.56,0.6
dimension_stress,4D,shell,random_graph_k25,24,rls_raw,9,256,48000,4.537050008773804,0.5504378569485994,0.52,0.63
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,0,256,48000,5.071835994720459,0.49529758791657075,0.52,0.52
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,1,256,48000,4.844958305358887,0.4960544758477856,0.48,0.485
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,2,256,48000,4.935007095336914,0.4959695403861843,0.52,0.48
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,3,256,48000,4.827813386917114,0.4912746595259513,0.52,0.48
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,4,256,48000,4.776546955108643,0.49128135394657013,0.48,0.52
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,5,256,48000,4.9561944007873535,0.5018648145436287,0.48,0.58
dimension_stress,4D,shell,parallel,24,rls_raw,0,256,48000,1.9316987991333008,0.5113328173050773,0.52,0.52
dimension_stress,4D,shell,parallel,24,rls_raw,1,256,48000,1.7678637504577637,0.48823706617016377,0.48,0.52
dimension_stress,4D,shell,parallel,24,rls_raw,2,256,48000,2.0248208045959473,0.5093182151001024,0.475,0.515
dimension_stress,4D,shell,parallel,24,rls_raw,3,256,48000,1.8151216506958008,0.5094592163343862,0.48,0.52
dimension_stress,4D,shell,parallel,24,rls_raw,4,256,48000,1.8042545318603516,0.49972427355076254,0.48,0.555
dimension_stress,4D,shell,parallel,24,rls_raw,5,256,48000,1.926368236541748,0.5015945273111441,0.49,0.52
dimension_stress,4D,shell,parallel,24,rls_raw,6,256,48000,1.8198745250701904,0.5073044496977049,0.6,0.52
dimension_stress,4D,shell,parallel,24,rls_raw,7,256,48000,1.836144208908081,0.49989079726365554,0.52,0.48
dimension_stress,4D,shell,parallel,24,rls_raw,8,256,48000,1.9227721691131592,0.4966862617936863,0.48,0.48
dimension_stress,4D,shell,parallel,24,rls_raw,9,256,48000,1.9417686462402344,0.5053220643919583,0.48,0.48
dimension_stress,4D,shell,parallel,24,delta_raw,0,256,48000,1.918649673461914,0.48979142695759503,0.45,0.52
dimension_stress,4D,shell,parallel,24,delta_raw,1,256,48000,2.0995843410491943,0.5043869375117674,0.505,0.52
dimension_stress,4D,shell,parallel,24,delta_raw,2,256,48000,2.079310417175293,0.4982531746197778,0.515,0.505
dimension_stress,4D,shell,parallel,24,delta_raw,3,256,48000,1.8389923572540283,0.522176941904981,0.595,0.56
dimension_stress,4D,shell,parallel,24,delta_raw,4,256,48000,2.1415655612945557,0.48440032635300506,0.48,0.56
dimension_stress,4D,shell,parallel,24,delta_raw,5,256,48000,1.8220160007476807,0.5107244618313425,0.47,0.525
dimension_stress,4D,shell,parallel,24,delta_raw,6,256,48000,2.1071057319641113,0.5149821133449091,0.52,0.495
dimension_stress,4D,shell,parallel,24,delta_raw,7,256,48000,1.8778202533721924,0.4870806050082635,0.56,0.48
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,6,256,48000,4.712737083435059,0.5189791008556307,0.53,0.52
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,7,256,48000,4.602817058563232,0.4973519382439698,0.48,0.48
dimension_stress,4D,shell,parallel,24,delta_raw,8,256,48000,1.9987800121307373,0.4883228384343424,0.505,0.48
dimension_stress,4D,shell,parallel,24,delta_raw,9,256,48000,1.672675371170044,0.5041831760841823,0.49,0.52
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,8,256,48000,4.658451557159424,0.48372167946277267,0.52,0.5
dimension_stress,4D,shell,random_graph_k25,24,delta_raw,9,256,48000,4.5234034061431885,0.4981669839543105,0.5,0.52
